call_id,date,exchange,q,ticker,capability,segment_id,window_start,window_end,matched_terms,segment_text
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,6,4496,4505,invest,shift to digital and invest more in data analytics
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,7,4843,4852,invest,line with continuing to invest in headcount growth i
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,8,5160,5169,invested,etc which we have invested and built over time
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,9,5258,5267,invest,intend to continue to invest meaningfully we are very
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,10,5285,5294,invest,global footprint continuing to invest in our compute capacity
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,11,5316,5325,invest,and so continuing to invest across the board given
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,12,5359,5368,invest,intend to continue to invest aggressively including expanding our
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,13,5786,5795,invest,continue to see us invest here philipp schindler chief
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,14,6319,6328,invested,so we ve definitely invested both in terms of
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,15,6347,6356,investing,and now we are investing in our consumer experiences
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,16,7063,7072,investing,newer capabilities as well investing in next generation of
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,17,7103,7112,invest,see us continue to invest here with a focus
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,seizing,18,8011,8020,investing,toward focusing on both investing in deep technology and
316,2021-05-07 10:00:00,NYSE,2021-Q1,MAIN,seizing,1,1548,1557,invest,for the companies we invest in positions us as
316,2021-05-07 10:00:00,NYSE,2021-Q1,MAIN,seizing,2,1892,1901,investing,with our focus of investing in both debt and
316,2021-05-07 10:00:00,NYSE,2021-Q1,MAIN,seizing,3,2027,2036,invest,of the companies we invest in allows the long
316,2021-05-07 10:00:00,NYSE,2021-Q1,MAIN,seizing,4,2565,2574,invested,investments and return of invested equity capital resulted in
317,2021-08-06 22:00:00,NYSE,2021-Q2,RC,transforming,1,809,818,redeployment,these acquisitions accelerate the redeployment of the anworth capital
317,2021-08-06 22:00:00,NYSE,2021-Q2,RC,transforming,2,1923,1932,redeployment,from post covid capital redeployment in our sbc cre
317,2021-08-06 22:00:00,NYSE,2021-Q2,RC,transforming,3,2116,2125,redeployment,ppp earnings and the redeployment of capital from the
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,1,2480,2489,sense,you give us some sense of what is the
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,2,3421,3430,sense,want to get a sense for how demand is
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,3,4002,4011,sense,trying to get a sense for that because that
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,4,4152,4161,sense,to get a quick sense on northern sawlog pricing
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,5,5997,6006,sense,makes a lot of sense and i guess just
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,6,6225,6234,sense,timberland segment that makes sense okay and then i
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,7,6679,6688,sense,trying to get a sense i know that you
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,8,7315,7324,sense,would make it makes sense to be pushing that
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,9,7471,7480,sense,get to breakeven our sense is that cash flows
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,sensing,10,7536,7545,sense,makes a lot of sense the i guess on
319,2021-05-05 07:00:00,NYSE,2021-Q1,NVO,sensing,1,3941,3950,sense,wanted to get a sense of what is your
319,2021-05-05 07:00:00,NYSE,2021-Q1,NVO,seizing,1,315,324,invest,two partnerships where we invest in healthier urban populations
320,2021-11-04 16:30:00,NASDAQ,2021-Q3,MELI,sensing,1,6076,6085,sense,costs and in that sense the financial institution license
320,2021-11-04 16:30:00,NASDAQ,2021-Q3,MELI,sensing,2,6626,6635,sense,get to an overall sense of actual total payers
320,2021-11-04 16:30:00,NASDAQ,2021-Q3,MELI,sensing,3,7765,7774,sense,makes a lot of sense thank you operator thank
320,2021-11-04 16:30:00,NASDAQ,2021-Q3,MELI,seizing,1,554,563,investing,which were geared toward investing in working capital for
320,2021-11-04 16:30:00,NASDAQ,2021-Q3,MELI,seizing,2,8389,8398,investing,on continued conviction behind investing in more warehouses as
320,2021-11-04 16:30:00,NASDAQ,2021-Q3,MELI,transforming,1,1353,1362,transforming,on the network are transforming the commerce experience throughout
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,sensing,1,5386,5395,sense,got it that makes sense i appreciate that and
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,sensing,2,9439,9448,sense,opened up in the sense of initially more of
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,sensing,3,9727,9736,sense,could give us a sense of how to think
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,sensing,4,10682,10691,sense,analyst yes that makes sense all right thanks so
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,1,1176,1185,investing,remain deeply committed to investing responsibly in triple crown
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,2,2169,2178,invest,of growth msci will invest in several key areas
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,3,2224,2233,invest,and third we will invest in our broader technology
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,4,3227,3236,investing,noted throughout this call investing in our business remains
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,5,3508,3517,invest,question is why not invest more in the business
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,6,3626,3635,investing,the same time heavily investing in the critical growth
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,7,3691,3700,investing,or cyclical to growth investing and of course the
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,8,4221,4230,invest,focused on continuing to invest in key initiatives and
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,9,4513,4522,investing,of expenses are really investing you have seen the
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,10,6324,6333,invest,of global investors to invest in all regions of
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,11,6408,6417,investing,opening up dramatically bond investing given the high yields
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,12,6469,6478,invest,of helping chinese institutions invest outside of china and
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,13,6526,6535,investing,who are focused on investing in china through our
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,14,6880,6889,investing,you still in the investing mode to introduce more
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,15,10524,10536,investing,big part of passive investing is momentum investing obviously i mean the
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,seizing,16,10559,10568,investing,of different ways of investing right that s not
322,2021-03-11 16:30:00,NASDAQ,2020-Q4,GERN,sensing,1,3671,3680,sense,makes a lot of sense what s going on
322,2021-03-11 16:30:00,NASDAQ,2020-Q4,GERN,sensing,2,4030,4039,sense,makes a lot of sense and then this next
322,2021-03-11 16:30:00,NASDAQ,2020-Q4,GERN,sensing,3,6814,6823,sense,makes a lot of sense or am i misreading
322,2021-03-11 16:30:00,NASDAQ,2020-Q4,GERN,seizing,1,3395,3404,invest,in addition we ll invest in building the appropriate
323,2021-05-05 16:30:00,NASDAQ,2021-Q1,TNDM,sensing,1,5591,5600,sense,t sport is your sense that the fda believes
323,2021-05-05 16:30:00,NASDAQ,2021-Q1,TNDM,seizing,1,2972,2981,investing,this leverage while heavily investing in r d to
323,2021-05-05 16:30:00,NASDAQ,2021-Q1,TNDM,seizing,2,6629,6638,invested,data and we have invested greatly in our data
324,2020-03-04 10:00:00,NYSE,2019-Q4,ATTO,sensing,1,5446,5455,sense,affecting customers in any sense of creating any disruption
324,2020-03-04 10:00:00,NYSE,2019-Q4,ATTO,seizing,1,6443,6452,invest,that we want to invest on in the short
325,2020-08-27 09:00:00,NYSE,2020-Q2,FRO,sensing,1,2904,2913,shape,in a very good shape but so i don
325,2020-08-27 09:00:00,NYSE,2020-Q2,FRO,sensing,2,3460,3469,sense,i see ok makes sense and and last question
325,2020-08-27 09:00:00,NYSE,2020-Q2,FRO,sensing,3,3814,3823,sense,huh all right makes sense thanks guys that s
325,2020-08-27 09:00:00,NYSE,2020-Q2,FRO,sensing,4,4103,4112,sense,s edge ok makes sense yeah i was tracking
325,2020-08-27 09:00:00,NYSE,2020-Q2,FRO,sensing,5,4338,4347,sense,up and what makes sense but with the size
326,2021-07-28 10:00:00,NYSE,2021-Q2,CHE,sensing,1,3484,3493,shape,we re in great shape in terms of demand
326,2021-07-28 10:00:00,NYSE,2021-Q2,CHE,transforming,1,5221,5230,redesigned,can effectively be potentially redesigned by each insurance plan
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,sensing,1,1328,1337,sense,to give you a sense of the magnitude of
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,sensing,2,1871,1880,sense,it doesn t make sense to forecast in this
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,sensing,3,7810,7819,sense,have you any broad sense of how much your
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,sensing,4,8697,8706,sense,t make as much sense and so we re
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,seizing,1,2251,2260,invest,we will continue to invest where it matters most
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,seizing,2,3393,3402,invest,which we used to invest in the business and
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,seizing,3,3430,3439,invest,times we continue to invest prudently in our business
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,seizing,4,3456,3465,invested,earnings and return on invested capital was over overall
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,seizing,5,5789,5798,investing,said that we re investing related to advertising technology
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,seizing,6,8895,8904,investing,not we should be investing or not in businesses
328,2021-01-29 11:00:00,NASDAQ,2020-Q4,OCFC,sensing,1,5819,5828,sense,what makes the most sense what is most attractive
328,2021-01-29 11:00:00,NASDAQ,2020-Q4,OCFC,sensing,2,7045,7054,sense,had a pretty good sense as to the strength
328,2021-01-29 11:00:00,NASDAQ,2020-Q4,OCFC,sensing,3,7327,7336,sense,okay got it makes sense thanks operator the next
329,2021-04-29 08:30:00,NYSE,2021-Q1,KEX,sensing,1,9262,9271,shaped,steepest sort of v shaped recovery i m curious
329,2021-04-29 08:30:00,NYSE,2021-Q1,KEX,sensing,2,10143,10152,sense,trying to get a sense as to where your
330,2019-04-25 17:00:00,NASDAQ,2019-Q1,MAT,sensing,1,7992,8001,shape,product that is taking shape we ve introduced this
330,2019-04-25 17:00:00,NASDAQ,2019-Q1,MAT,transforming,1,592,601,transform,our organization as we transform mattel into an ip
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,1,981,990,invest,enhance our platforms we invest in incremental innovation to
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,2,993,1002,invest,experiences and we also invest in transformative innovation to
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,3,2351,2360,invest,investment principles are to invest in high quality management
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,4,3192,3201,investing,attention and we re investing in pc and console
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,5,6276,6285,investing,decade we ve been investing aggressively and swimming upstream
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,6,7350,7359,invested,reason why we have invested in a lot of
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,7,10354,10363,investing,have been very active investing in studios that are
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,8,10371,10380,investing,also been very active investing in studios that focus
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,9,10390,10399,invest,that we want to invest in a certain number
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,10,10414,10423,invest,and we want to invest in the best or
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,11,10949,10958,investing,the pace of your investing to change as new
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,12,10984,10993,investing,the pace of our investing activity has been relatively
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,seizing,13,11108,11117,investing,the desirability of us investing in and supporting start
332,2021-08-12 16:30:00,NASDAQ,2021-Q2,LHDX,sensing,1,2436,2445,sense,you give us a sense of the size of
332,2021-08-12 16:30:00,NASDAQ,2021-Q2,LHDX,sensing,2,2616,2625,sense,just give us a sense of your current capacity
332,2021-08-12 16:30:00,NASDAQ,2021-Q2,LHDX,sensing,3,2777,2786,sense,could quantify that any sense of based on inbound
332,2021-08-12 16:30:00,NASDAQ,2021-Q2,LHDX,sensing,4,2788,2797,sense,the sales funnel any sense of just how much
333,2021-07-21 08:00:00,NASDAQ,2021-Q2,NDAQ,seizing,1,518,527,invest,aligned offerings as we invest in and grow new
333,2021-07-21 08:00:00,NASDAQ,2021-Q2,NDAQ,seizing,2,9160,9169,invest,when they bring in invest early stage investors they
333,2021-07-21 08:00:00,NASDAQ,2021-Q2,NDAQ,seizing,3,9879,9902,"invest, investing",and so if we invest in the platform we are actively investing and we will continue actively to invest in the platform to
335,2021-01-27 08:00:00,NASDAQ,2020-Q4,NAVI,sensing,1,7649,7658,sense,point it might make sense for us to partner
335,2021-01-27 08:00:00,NASDAQ,2020-Q4,NAVI,transforming,1,3378,3387,redeployment,seeing or just a redeployment of excess liquidity and
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,sensing,1,585,594,sense,has been demonstrating its sense of urgency during a
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,sensing,2,661,670,sense,an individualized approach makes sense to physicians we believe
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,sensing,3,3079,3088,shape,kidney franchise is taking shape overall we are planning
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,sensing,4,6732,6741,sense,we can get some sense of how you re
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,sensing,5,6766,6775,sense,you give us some sense of whether or not
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,sensing,6,7481,7490,sense,you gotten an early sense about how physicians are
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,sensing,7,8594,8603,sense,them what would make sense in regard to a
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,seizing,1,3118,3127,invest,did not continue to invest in our science slide
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,transforming,1,2804,2813,transformed,luc truyen wim has transformed our development organization over
337,2021-11-18 07:00:00,NYSE,2021-Q3,ATHM,transforming,1,3034,3043,transform,traditional business actually would transform from quantitative based to
337,2021-11-18 07:00:00,NYSE,2021-Q3,ATHM,transforming,2,3049,3058,transform,would be quantity then transform into quality the oems
337,2021-11-18 07:00:00,NYSE,2021-Q3,ATHM,transforming,3,3107,3116,transform,believe the advertisement would transform from the exposure type
337,2021-11-18 07:00:00,NYSE,2021-Q3,ATHM,transforming,4,3397,3406,transform,if they don t transform their business and model
338,2021-03-31 08:30:00,NASDAQ,2021-Q2,WBA,seizing,1,1048,1057,invest,strong financial position to invest in future growth and
338,2021-03-31 08:30:00,NASDAQ,2021-Q2,WBA,seizing,2,1488,1497,invested,flu categories additionally we invested heavily in sg a
338,2021-03-31 08:30:00,NASDAQ,2021-Q2,WBA,seizing,3,3487,3496,investing,on cost efficiencies and investing in our future continues
338,2021-03-31 08:30:00,NASDAQ,2021-Q2,WBA,transforming,1,3831,3840,transforming,modernizing our pharmacy business transforming our retail operations and
338,2021-03-31 08:30:00,NASDAQ,2021-Q2,WBA,transforming,2,9090,9099,redesigning,we re doing is redesigning what they actually do
339,2021-02-16 17:00:00,NASDAQ,2020-Q4,NMIH,sensing,1,3871,3880,sense,fast and that makes sense given where the coupons
339,2021-02-16 17:00:00,NASDAQ,2020-Q4,NMIH,sensing,2,4947,4956,sense,analyst okay that makes sense thank you that was
339,2021-02-16 17:00:00,NASDAQ,2020-Q4,NMIH,sensing,3,6411,6420,sense,trying to get a sense of was when we
339,2021-02-16 17:00:00,NASDAQ,2020-Q4,NMIH,sensing,4,6783,6792,sense,to give you a sense of our average loan
339,2021-02-16 17:00:00,NASDAQ,2020-Q4,NMIH,sensing,5,6871,6880,sense,that makes lot of sense i really appreciate it
339,2021-02-16 17:00:00,NASDAQ,2020-Q4,NMIH,sensing,6,7595,7604,sense,ll give you a sense so i don t
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,sensing,1,3829,3838,sense,just give us a sense of a you know
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,sensing,2,4337,4346,sense,do you have a sense of what what is
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,sensing,3,4381,4390,sense,but any any rough sense of that and then
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,sensing,4,9279,9288,sense,it it makes makes sense thanks i really appreciate
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,seizing,1,900,909,investing,growth and we re investing into them in order
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,seizing,2,1012,1021,invested,and returning return on invested capital into the high
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,seizing,3,3203,3212,invested,of gross savings and invested roughly million to million
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,seizing,4,3245,3254,invested,this year we also invested roughly million in q
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,seizing,5,6170,6179,invested,capital and returns on invested capital so you ve
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,seizing,6,6201,6210,invested,assume a roughly similar invested capital base if you
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,seizing,7,6232,6241,invested,high teens returns on invested capital is that the
